year,volume,title,description,pdf_url,issn 
2021,42,Performance and biometry of the gastrointestinal tract in growing Japanese quails fed bee pollen,"The aim of this study was to evaluate the effects of different levels of bee pollen in the diet of growing Japanese quails on productive performance, relative weight of the gastrointestinal organs and length of small and large intestines. A total of 650 one-day-old female Japanese quails were distributed in a completely randomized design with five treatments according to the dietary levels of bee pollen (0.0, 0.4, 0.8, 1.2, and 1.6%), five replicates, and 26 birds per experimental unit. At the end of the experimental period (35 days of age), the performance and relative weight of the gastrointestinal organs and length of small and large intestines were evaluated. The dietary inclusion of bee pollen did not influence (P > 0.05) performance, relative weight of proventriculus, gizzard, pancreas, liver, and large intestine, as well as the length of small and large intestines. However, a linear reduction (P < 0.05) was observed in the relative weight of small intestine as dietary bee pollen levels increased. The inclusion of bee pollen from 0.4 to 1.6% in the diet of growing Japanese quails did neither improve productive performance nor alter the biometry of digestive organs.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/40383/29180,E-ISSN 1679-0359
2021,42,Correlation between vigor by accelerated aging at pre-sowing and soybean seedling emergence in the field,"Although the accelerated aging test is widely used to determine seed vigor, there are methodological variations in seed exposure time at 41 °C. Therefore, the objective was to indicate the most appropriate seed exposure time to segregate lots that also exhibits a correlation with seedling emergence in the field, and establish vigor levels using the aforementioned test. Soybean seed samples were collected at pre-sowing, representing 100 lots in the 2016/2017 growing season and 125 lots in the 2017/2018 season from different warehouses in 4 regions of Santa Catarina state (SC). Physiological quality was evaluated by germination, accelerated aging (24 and 48 h at 41 °C) and field emergence tests. The results were submitted to descriptive statistical analysis and Pearson’s correlation analysis (p < 0.05). The rank sum index, associated with the Scott-Knott clustering method, was used to classify physiological quality. The average germination percentage was 90 and 91% in the 2016/2017 and 2017/2018 growing seasons, respectively. Vigor obtained an average of 86 (2016/2017) and 85% (2017/2018), when seeds were submitted to accelerated aging for 48 h, and 89% (both seasons) for 24 h. In regard to field emergence, the average was 85 and 80% in the 2016/2017 and 2017/2018 growing seasons, respectively. Considering the 225 lots, the greatest correlation with field emergence was observed in vigor - 48 h (r = 0.71 p < 0.05). Rank sum classification made it possible to establish vigor-based categories, whereby batches with over 85% vigor by 48-h accelerated aging were classified as high vigor, 70 to 84% medium vigor, and under 70% low vigor.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/37771/29009,E-ISSN 1679-0359
2021,42,"Fruit production and quality of mini-watermelon with different number of stems, in troughs cultivation system and substrate reuse","Substrate-filled pots are growing systems commonly used for vegetable farming. However, few are the studies available relating them to mini-watermelon cultivation. Our study presents a growing system using substrate-filled troughs and leachate recirculation as a low-cost and less environmentally harmful soilless cultivation system for mini-watermelons. For a growing system to be viable and provide high fruit yield and quality, several aspects must be studied, including substrate physical properties and reuse potential in successive crops, besides plant management-related aspects. Therefore, our goal was to evaluate the effects of a trough system and substrate reuse on changes in the properties of raw rice husk and on fruit yield and quality for mini-watermelons at different stem training. To this purpose, two trials were conducted using nutrient solution recirculation systems. In the first, we evaluated the effects of pot and trough systems. In the second, first- and second-use substrates were compared in the trough system. In both trials, one and two-stem training systems were analyzed. The results of the first trial show that the trough system had a greater positive impact on substrate water holding capacity (WHC), which increased from 7.9 to 15.6%, while the pots increased substrate WHC only to 11.2%. However, both systems neither affected fruit yield (8 kg/m² on average) nor fruit quality. The two-stem training promoted higher fruit yields (4.2 kg/plant) and contents of total soluble solids - TSS (11.4 °Brix) but did not affect average fruit weight. Moreover, the one-stem training provided higher fruit number (7.3 fruits/m²) and fruit yield (9.7 kg/m²). In the second trial, the reused substrate showed a higher WHC (12.4%) than the one used for the first time (9.9%). The reused substrate also provided better results in terms of fruit yield and quality (5.9 fruits/m², 5.3 kg/m², and 10.5o Brix). In the second trial, two-stem training also increased average fruit weight, and hence yields per plant. Nevertheless, the stem number did not affect fruit number per plant, fruit yield per square meter, and fruit quality.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/38059/29024,E-ISSN 1679-0359
2021,42,"Zinc application improves growth, yield and grain zinc concentration of mung bean (Vigna radiata L.)","Minerals’ deficiency, including iodine (I), vitamin A, iron (Fe) and zinc (Zn) is a widespread threat to mankind. Around 2 billion people (children, women, and people of middle age group) across the globe suffer from mineral deficiencies. The productivity of mung bean is very low in arid and semi-arid regions due to little or no application of fertilizers. Majority of mung bean growing regions of Pakistan have low Zn concentration in soils. This study evaluated the impact of different Zn sources and their application methods on allometry, yield and grain biofortification of mung bean. Mung bean variety “Azri 2006” was used as experimental material. Three different Zn sources, i.e., zinc sulfate (ZnSO4), Zn-EDDHA and 50 % ZnSO4 + 50% Zn EDDHA. Application method included in the study was basal application, foliar application and 50% basal + 50% foliar application. The results indicated that Zn application improved allometric traits and productivity of mungbean. The ZnSO4 source of Zn with basal application resulted in the highest chlorophyll contents, leaf area index, number of sympodial and monopodial branches, and number of pods per plant, 1000-seeds weight, biological yield and seed yield as compared to control treatment. In conclusion, 10 kg ha-1 Zn application as basal application method seemed a viable option to improve mung bean productivity along with higher grain Zn biofortification.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/39303/29023,E-ISSN 1679-0359
2021,42,Optimal plot size in buckwheat,"The aim of this work was to compare three methods of estimating the optimal plot size for evaluating fresh matter in the IPR91-Baili and IPR92-Altar cultivars of buckwheat (Fagopyrum esculentum Moench). Sixteen uniformity trials (blank experiments) were conducted, eight with the IPR91-Baili cultivar and eight with the IPR92-Altar cultivar. The trials were carried out at eight different sowing times. The fresh matter was evaluated in 576 basic experimental units (BEU), each 1 m × 1 m in size (36 BEU per trial). The optimal plot size was determined using the method of modified maximum curvature, the linear response plateau model and the quadratic response plateau model. The optimal plot size differs between methods, and decreases in the following order: quadratic response plateau model, linear response plateau model and modified maximum curvature. The optimal plot size for evaluating fresh matter in the IPR91-Baili and IPR92-Altar cultivars of buckwheat is 7.60 m2. This size can be used as a reference for future experiments with buckwheat.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/39448/29330,E-ISSN 1679-0359
2021,42,Genetic parameters and selection of micromineral-biofortified Andean bean lines with high technological quality,"The development of new micromineral-biofortified Andean bean cultivars with a grain pattern that meets consumers’ requirements is unprecedented. This study proposes to obtain estimates of phenotypic parameters for technological-quality traits and micromineral concentration and to select superior Andean bean lines. The cross between cultivars Hooter and Cal 96 generated the recombinant inbred line population that was evaluated in the F5:6 and F5:7 generations. Technological quality was analyzed based on grain color determined in a colorimeter: L* (dark to light), a* (green to red) and b* (blue to yellow) values; and mass of 100 grains. Micromineral concentration (iron and zinc) was obtained by acid digestion. A significant genotype effect was found for all evaluated traits, except for zinc concentration in the F5:7 generation. L*, a* and b* showed high heritability (h2 ? 90.85%) and qualitative inheritance. High heritability (h2 ? 75.57%) was also observed for mass of 100 grains and iron and zinc concentrations, which exhibited quantitative inheritance. Grains of the cranberry bean lines DFA 39-18 and DFA 01-18 are very light (L* ? 52.18), with light red (a* ? 9.49) and light yellow (b* ? 16.00) shades; large (mass of 100 grains > 40 g); and have high iron concentrations (Fe ? 95.00 mg kg-1 dry matter). Grains of the red mottled bean lines DFA 03-18, DFA 27-18 and DFA 44-18 exhibited high technological quality, i.e., are dark (33.11 < L* < 37.28), light red (16.24 < a*< 18.72) and very light yellow (b* ? 9.45) shades, and large (mass of 100 grains > 40 g). These lines will be selected by the breeding program.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/39494/29026,E-ISSN 1679-0359
2021,42,Pre-soaking with gibberellin in sweet corn seed lots with different levels of vigor,"A reduzida longevidade e o baixo desempenho de sementes de milho doce justificam a adoção de práticas que potencializem sua qualidade, como a pré-embebição. Neste sentido, objetivou-se avaliar os efeitos da pré-embebição com giberelina no potencial fisiológico de dois lotes de sementes de milho doce, com níveis de vigor contrastantes, em condições ideais e de estresse hídrico. Inicialmente, os lotes de sementes utilizados foram caracterizados quanto a germinação e potencial fisiológico - através dos testes: primeira contagem, germinação envelhecimento acelerado, teste de frio, comprimento de plântulas normais, massa seca de plântulas normais, emergência em campo, índice de velocidade de emergência e teste de tetrazólio. Posteriormente, as sementes foram submetidas a diferentes tratamentos de pré-embebição, em delineamento inteiramente casualizado, em esquema fatorial 2 × 4, com quatro repetições, sendo dois lotes e quatro tratamentos de pré-embebição: com água e com solução de ácido giberélico à 0,4 g L-1 e à 0,8 g L-1, além do controle (sem pré-embebição). Em seguida, as sementes foram submetidas aos testes de primeira contagem e germinação em condições de deficiência hídrica simulada, além dos testes de grau de umidade, primeira contagem, germinação, emergência em campo e índice de velocidade de emergência. Os dados obtidos foram submetidos a análise de variância e comparação de médias, pelo teste de Tukey e pelo teste t de Student, para comparação entre os tratamentos e os lotes, respectivamente. A pré-embebição favoreceu a velocidade e porcentagem de germinação das sementes de milho doce, principalmente em condições de déficit hídrico. A pré-embebição somente com água, no lote de maior vigor, e com ácido giberélico à 0,4 g L-1, no lote de menor vigor, favorece o desempenho fisiológico das sementes avaliadas.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/40014/29015,E-ISSN 1679-0359
2021,42,Dissolved organic carbon and nitrate flows in two micro-watersheds with different land uses,"The impacts of human activities on watersheds can change the quality and possible uses of water resources. In this context, we evaluated the flows of dissolved organic carbon (DOC) and nitrate (NO3) in the surface waters of two micro-watersheds with different anthropic impacts. Water samples were collected from two micro-watersheds with different land uses (regenerated savanna and an agricultural site) from January 2014 to April 2015. In the rainy season, the samples were collected every 15 days, while in the dry season, samples were collected every 30 days. An automatic sampler in the stream collected the composed samples. Water flow was monitored with a sensor that measured the hydraulic load on the sill of the triangular spillway installed in each micro-watershed. The DOC and NO3 contents were analyze via UV-Vis spectrophotometry. The flow was estimated based on the DOC and NO3 flows and concentrations. The DOC concentrations were higher in the Cerrado micro-watershed; however, there was no difference in NO3 concentrations. In both watersheds, there was a significant increase in the concentrations of DOC and NO3 on rainy days, with was more pronounced in the agricultural watershed. The DOC and NO3 flows were higher in the micro-watershed with Cerrado vegetation on days with rain; while on days without rain, there was no difference.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/40177/29016,E-ISSN 1679-0359
2021,42,Nutrient content and accumulation in sugarcane under mineral fertilization and high doses of vinasse,"Vinasse, a waste from ethanol production, has been widely used as a means of fertigation in sugarcane. However, high dose limits application at and its effects on nutrient absorption and accumulation by the crop are not known. The aim of this study was to evaluate and compare, during the initial development of sugarcane, the effect of mineral fertilization and high doses of vinasse on the macronutrient and sodium contents of the top visible dewlap (TVD) leaf and their respective accumulations in the aerial part of the crop. The experiment was carried out in 100-dm3 pots filled with Argisol. The treatments consisted of five doses of vinasse (0, 150, 300, 600 and 1200 m3 ha-1) and an additional treatment with no vinasse and mineral fertilizer (500 kg ha-1 of the NPK 14-24-18 formulation). The levels of nitrogen, phosphorus, potassium, calcium, magnesium and sodium were evaluated in the TVD leaf at 120 days after planting and their accumulation in the aerial part of the plant at 210 days. Data were subjected to analysis of variance and compared using regression analysis and orthogonal contrasts. The vinasse doses applied did not adequately nourish the crop in macronutrients. Mineral fertilization provided higher N and P levels. The highest doses of vinasse provided higher levels of K, Ca and Mg and larger accumulations of N, P, K and Na, but were detrimental to the accumulation of Ca. The descending order of accumulation of macronutrients and sodium with mineral fertilization was P> Ca> N> K> Mg> Na. For the application of vinasse, the descending order was K> P> Ca> N> Na> Mg. In the absence of mineral fertilization and vinasse, the descending order was P> Ca> K> N> Mg> Na.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/40561/29017,E-ISSN 1679-0359
2021,42,"Growth, photosynthetic pigments, and photochemical efficiency of sour passion fruit as a function of the cationic nature of water","The objective of this study was to evaluate the growth, photosynthetic pigments, and photochemical efficiency of sour passion fruit cv. BRS Rubi do Cerrado irrigated with waters of different cationic natures. The experiment was carried out from March 2019 to January 2020 in a protected environment belonging to the Academic Unit of Agricultural Engineering of the Federal University of Campina Grande (UFCG), Campina Grande, PB, Brazil. The treatments consisted of eight combinations of irrigation water with different cationic natures: S1 - Control; S2 - Na+; S3 - Ca2+; S4 - Mg2+; S5 - Na+ + Ca2+; S6 - Na+ + Mg2+; S7 - Ca2+ + Mg2+, and S8 - Na+ + Ca2+ + Mg2+. Plants in the control treatment (S1) were irrigated using water with an electrical conductivity (ECw) of 0.4 dS m-1, while the other treatments (S2; S3; S4; S5; S6; S7; and S8) were subjected to an ECw of 3.5 dS m-1. Sour passion fruit growth was affected by variations in the level of electrical conductivity, regardless of the cationic nature of irrigation water. The use of salinized water with sodium favored the synthesis of chlorophyll a, chlorophyll b, and carotenoids of passion fruit plants at 180 days after transplanting. The distinct cationic natures of irrigation water did not influence the fluorescence variables of sour passion fruit.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/40782/29050,E-ISSN 1679-0359
2021,42,Physiological and agronomic characteristics of the common bean as affected by multifunctional microorganisms,"Multifunctional microorganisms (MMs) can have beneficial effects on plants through direct and indirect mechanisms. This study aimed to determine the effect of MMs on shoot and root biomass production; gas exchange; content of macronutrients in the shoots, roots and grains; yield components; and grain yield of common bean plants. A completely randomized design with twenty-six treatments and three replications was used under controlled conditions. Treatments consisted of the application of MMs and their combinations in pairs, with the nine rhizobacteria isolates BRM 32109, BRM 32110 and 1301 (Bacillus sp.), BRM 32111 and BRM 32112 (Pseudomonas sp.), BRM 32113 (Burkholderia sp.), BRM 32114 (Serratia sp.), 1381 (Azospirillum sp.) and Ab-V5 (Azospirillum brasilense); an edaphic fungal isolate T-26 (Trichoderma koningiopsis); and a control (without MMs). These MMs were applied at three time points: microbiolization of the seeds, watering the soil seven days after sowing (DAS) and spraying the plants with 21 DAS. In comparison to the control plants, the isolates 1301 and T-26, in addition to the combinations Ab-V5 + T-26, BRM 32114 + BRM 32110 and 1381 + T-26, provided better results, with an increase of 36.5% in the grain yield, a higher accumulation of biomass (78.0%) and a higher content of N, P and K (42.6, 67.8 and 25.7%, respectively) in the shoots of common bean plants. Therefore, the results allow us to infer that the use of MMs is a good strategy for increasing common bean grain yields.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/40949/29019,E-ISSN 1679-0359
2021,42,Agronomical and quality differences of four fig cultivars grown in Brazil,"Figs consumption date back to the beginnings of civilization. Currently, consumers have become more demanding about quality of fruits, and figs are then highly indicated, since it is rich in nutrients, making them a great addition to a healthy diet. Although there is only one commercial fig cultivar that is commonly grown in Brazil, different cultivars should be considered for the diversification of fig production with regards to their yield and fruit quality. This research aimed at evaluating growth, yield, physicochemical characteristics and bioactive compounds of figs grown in Brazil. Then, four cultivars (Roxo de Valinhos, White Genova, PI-189 and Troyano) were studied to determine canopy volume, productive efficiency, soluble solids - SS, pH, titratable acidity - TA, SS/TA ratio, sugars, ascorbic acid, phenolic compounds, pigments and antioxidant activity. The cv. White Genova presented the highest canopy volume, while ‘Roxo de Valinhos’, ‘PI-189’ and ‘Troyano’ performed the greatest productive efficiency. The cvs. Roxo de Valinhos, White Genova and Troyano produced fruits with higher content of SS, reducing sugars and SS/TA ratio, while the fruits of ‘PI-189’ and ‘Roxo de Valinhos’ contained the highest levels of antioxidant activity. PCA enabled to differentiate the studied cultivars, which evidenced that PI-189 was the most different of all.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41010/29076,E-ISSN 1679-0359
2021,42,Development of a servo-controlled nozzle on the mobile robot for target oriented micro-dose spraying in precision weed control,"Broadcast spraying method is generally used for weed control in agriculture. Therefore, excessive amounts of pesticides are sprayed. In this study, a mobile robot was developed and tested on artificial weed targets for a micro-dose spraying system that works only with weed targets in order to reduce the use of spraying liquid in weed control. A prototype mobile robot consisted of a robotic platform, machine vision and steerable spraying unit was built and controlled by using LabVIEW, and tested to evaluate the feasibility of the spraying system. Greenness method and segmentation algorithm were utilized to extract artificial weed from the background. The artificial weed samples were treated according to their coordinates by the servo-based micro-dose spraying needle nozzle. The experiments were conducted at the speeds of 0.42, 0.54, 0.66, 0.78 and 0.90 km h-1 to evaluate the performance of the spraying system under laboratory conditions. The tracking and targeting performances of the mobile spraying system were observed visually. Consumption, the amount of deposition and coverage rate experiments were conducted by using graduated cups, filter papers and water-sensitive papers to evaluate the spraying efficiency of the system at 200 kPa spraying pressure. As a result, the targeted micro-dose spraying application saved about 95% application volume comparing with the broadcast spraying method. Higher spraying efficiency was determined at the middle locations than the edge locations according to the amount of deposition and coverage rate results. The developed servo-based target oriented weed control system was tested experimentally and found to be very efficient.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41210/29021,E-ISSN 1679-0359
2021,42,Culinary quality and sensory profile of cassava varieties harvested at different ages,"Sweet cassava must be rapidly cooked and meet the sensory and technological requirements of consumers. The objectives of this study were to evaluate the culinary quality of sweet cassava varieties harvested at three ages and obtain the sensory profile of these varieties using the check-all-that-apply method (CATA). Roots of three cassava varieties released or recommended by Embrapa (BRS Aipim Brasil, BRS Dourada and Saracura) and the commercial variety Eucalipto, harvested at nine, 12 and 15 months of age, were evaluated for physical, chemical and sensory aspects. At nine months of age, the Saracura, BRS Aipim Brasil and BRS Dourada varieties did not differ in cooking time, averaging 41.62 min. The Eucalipto variety had similar cooking times at the three harvest ages, averaging 21.83 min. There was a difference between the four varieties at nine months, with Saracura exhibiting the lowest acceptance score (5.0) and differing from the Eucalipto variety, which showed an average score of 6.3. At 12 months of age, there was a significant increase in the acceptance of the Saracura and BRS Aipim Brasil varieties, which did not differ from Eucalipto and had an average score of 6.4. Consumers perceived differences between the sensory characteristics of the cassava varieties using CATA. The sensory terms “creamy”, “soft” and “sticky” can be associated with greater acceptance of cooked cassava roots, whereas terms such as “floury”, “slightly bitter”, “no taste”, “hard” and “fibrous” can be associated with less acceptance and are therefore undesirable from the consumer’s point of view. Principal component analysis showed that the age at which the roots were harvested had a great effect on the culinary quality of cassava, regardless of the evaluated variety. The commercial variety Eucalipto was well-accepted by the consumers irrespective of root age and can be harvested at any of the evaluated ages. For the Saracura, BRS Aipim Brasil and BRS Dourada varieties, harvesting is recommended at 12 or 15 months so that better quality roots are obtained.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41002/29027,E-ISSN 1679-0359
2021,42,"Hygienic-health quality and microbiological hazard of clandestine Minas Frescal cheese commercialized in north Tocantins, Brazil","Cheese is a popular product that integrates the diet of the majority of the population, almost on a daily basis. It is rich in nutrients and, therefore, also an excellent substrate for the multiplication of microorganisms, including pathogens. The microbiological contamination of these products is highly relevant to the industry, resulting in an economic loss, and to public health, due to the risk of causing foodborne diseases. The aim of this study was to evaluate the hygienic-sanitary quality and the presence of bacterial pathogens in the clandestine Minas Frescal cheeses sold in the street open markets of Araguaína, TO, Brazil. Twenty-one samples were collected to evaluate the presence of total (TC) and thermotolerant (TTC) coliforms, Escherichia coli, and the pathotypes enteropathogenic E. coli (EPEC), and shiga toxin-producing E. coli (STEC) and enterohemorrhagic E. coli (EHEC), coagulase-positive staphylococci (CPS), Salmonella spp., and Listeria monocytogenes. The results showed that 100% of the cheese samples were in disagreement with the maximum standards of TC and TTC defined in the Brazilian legislation that regulates food quality control. In addition, 85.71% of the samples had values above the standard Brazilian maximum limit. In the study of diarrheagenic E. coli, 52.38%, 66.6%, and 4.76% of the samples were positive for EPEC, STEC, and EHEC, respectively, indicating fecal origin contamination of the samples and a potential consumer risk. No Salmonella spp. or Listeria monocytogenes were detected in these cheese samples. The high count of total and thermotolerant coliforms found in the samples demonstrates unsatisfactory sanitary conditions in the production, storage, and/or commercialization of this food product. The presence of EPEC, STEC, EHEC, and coagulase-positive staphylococci at high concentrations shows the health risk of the imminent consumption of Minas Frescal cheese.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/41052/29028,E-ISSN 1679-0359
2021,42,Susceptibility and virulence profile of Escherichia coli pathotypes isolated from diarrheic and non-diarrheic calves,"Neonatal diarrhea is amongst the most frequent diseases affecting calves, leading to damages in milk production. Although Escherichia coli is a commensal microorganism in the gastrointestinal tract, some pathotypes are known to cause high prevalence of diarrhea and food poisoning. The rapidly increasing resistance of bacteria to antimicrobials leads to the research in new, alternative treatment options. The present study aimed at the detection of E. coli pathotypes in newborn diarrheic and non-diarrheic calves, as well as susceptibility tests for antimicrobials and vegetal extracts. Samples were collected from animals located in dairy farms in the state of Minas Gerais, Brazil. The samples were sent for microbiological isolation, genetic identification using PCR and antimicrobial tests. A total of 35 strains from diarrheic animals tested positive for at least one of the virulence genes analyzed: stx1, stx2, eae, bfp and sta. As for the non-diarrheic animals, 9 isolated strains possessed one of or both stx1 and stx2 genes, classifying these non-diarrheic cattle as reservoirs for the STEC pathotype and possible biological vectors of this pathogen. Regarding the susceptibility tests, most isolates displayed resistance to multiple antimicrobial classes. Among the vegetal extracts tested, all isolates tested sensitive to the active ingredient of Salvia officinalis L. (sage). Showcasing an alternative tool to aid in the treatment of pathogenic bacteria.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/40131/29029,E-ISSN 1679-0359
2021,42,Combination of immunostimulants with moxidectin in the treatment of animals experimentally infected with Haemonchus contortus,"Considering the importance of Haemonchus contortus infection in herds along with parasitic resistance, the goal of this study was to evaluate the influence of the administration of adjuvants alone or in combination with anthelmintics for the treatment of H. contortus, in experimentally infected sheep. Thirty sheep of the Texel breed of both genders, raised in a herd located in the subtropical region of Brazil, were used in this experiment. Experimental infection with H. contortus was performed in sheep, and the infected sheep were then separated into groups for the administration of antiparasitic and immunostimulant drugs. The results obtained from the excretion of eggs per gram of feces and the count of parasites during necropsy affirm that the use of adjuvants in combination with anthelmintics is associated with higher efficacy of treatment, lower rate of reinfection, and retardation in the development of anthelmintic drug resistance by H. contortus. Based on these results, we can conclude that the combination of anthelmintics and immunostimulants may favor potential anthelmintic treatments for H. contortus.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/40310/29030,E-ISSN 1679-0359
2021,42,Testicular thermography and seminal quality in bucks submitted to intermittent scrotal insulation in tropical climate,"Testicular degeneration is highly prevalent in ruminants reared in a tropical climate in Brazil. It is therefore necessary to assess semen quality periodically in this animals. The objective of this work was to define standards images (thermograms) by using infrared thermography (TIV), associated with computerized seminal evaluation (CASA) to predict testicular alterations in a non-invasive way. For this, 10 goat males were selected, and testis insulated to evaluate the seminal quality and testicular superficial temperature recorded in four different moments: before, during and early and later after insulation. Semen collections and rectal temperatures (TR) and superficial testis (TS) by TIV were assessed for 60 days after insulation. Data were expressed in media and standard errors and analysis of variation (ANOVA) with comparison between the moments using Tukey test at 5% of probability. Changes in seminal quality followed the same standard of changes in TS, with no influence of the latter one on rectal temperature. The mean testicular temperature increased more than 2 degrees above the normal mean testis temperature, with significant increasing (p <0.05) in the moment during in relation to the moments before and post insulation, and concomitantly reduction in seminal parameters and almost normal return to 60 days post insulation. These changes in testis surface temperatures associated with semen analysis allowed to get patterns images of testicular degeneration, permitting to predict by TIV testis alterations for later assess of seminal quality. ",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/40325/29031,E-ISSN 1679-0359
2021,42,Resistance profile and virulence characterization of Escherichia coli isolated from diarrheic neonatal farm animals,"Neonatal diarrhea is the main cause of early mortality and morbidity in farm animals and the source of huge, direct and indirect, economic husbandry losses. Escherichia coli, a common harmless commensal bacterium, can turn into a main diarrheal pathogen through antibiotic resistance and the expression of genetically acquired virulence factors. In this study, fecal samples obtained from eight farms of animals with clinical signs characteristic of diarrhea were subjected to culture and bacterial isolation. Colonies suggestive of E. coli were identified through morphological and biochemical characteristics. Susceptibility tests to the main veterinary antibacterial agents were conducted using agar disk diffusion followed by phenotypical detection of extended-spectrum ?-lactamase (ESBL). A total of 301 colonies were characterized as E. coli and, out of the 192 that were tested, 134 showed resistance to three or more classes of antimicrobial drugs and were classified as multidrug resistant (MDR), and 14 were ESBL positive. Bacterial DNA was extracted for multiplex PCR (mPCR) using primers to detect ten different genes of diarrheagenic E. coli (DEC). Thirty-six bacterial strains were positive in the mPCR assay, 28 of which were classified as enterotoxigenic E. coli (ETEC) and eight as enteropathogenic E. coli (EPEC). The high prevalence of MDR strains and the detection of ESBL denote the presence of resistance genes in animal husbandry; thus, it is important to isolate and characterize those pathogens and test antimicrobial sensitivity in vitro to avoid ineffective treatments and the spread of antimicrobial resistance, which are the major concerns of Public Health and One Health.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/40548/29077,E-ISSN 1679-0359
2021,42,"Detection and semi-quantification of antibody to feline coronavirus in cats from the microregion of Ilhéus-Itabuna, Bahia, Brazil","Feline coronavirus (FCoV) is an important virus that can be differentiated into two serotypes: feline enteric coronavirus (FECoV) and feline infectious peritonitis (FIP) virus (FIPV). Researchers have suggested that a mutation of FECoV to FIPV leads to the emergence of FIP, a disease with worldwide distribution and a high mortality rate. Furthermore, in December 2019, a human infectious disease, coronavirus disease-2019 (COVID-19), which is also caused by a coronavirus (severe acute respiratory syndrome coronavirus 2 [SARS-CoV-2]) emerged, and clarity regarding its relationship with FCoV remains lacking. Studies have shown that cats are susceptible to infection with this novel coronavirus (i.e., SARS-CoV-2). The aim of the present study was to detect and semi-quantify the presence of feline antibodies to FIPV in cats examined at the Veterinary Hospital of Santa Cruz State University, microregion of Ilhéus and Itabuna, Bahia, Brazil, between January and April 2018. Blood samples were collected from 68 domestic cats to perform complete blood count (CBC) and biochemical tests, and an indirect fluorescent antibody test (IFAT) was used to detect FCoV infection. Of the 68 samples evaluated, seropositivity was observed in 4.4% (3/68) at titers of 1:20; only one sample remained seropositive at titers of 1:40 and 1:80. Two positive animals exhibited CBC and biochemical values within the normal range, while the other positive animals exhibited a mild decrease in platelet count (173,000 uL-1), mild lymphocytosis (7395 uL-1), and mildly increased alkaline phosphatase level (134 uL-1). Twelve months after the tests, none of the positive animals exhibited clinical signs consistent with FIP. Although the IFAT can facilitate diagnosis of FPIV, it cannot be used to differentiate antibodies for the FECoV and FIPV serotypes. Results of the present study demonstrated that FCoV was present in the population studied, and is an important risk factor for the development of FIP. In addition, the new COVID-19 pandemic highlights the importance of studies investigating FCoV because it was not possible to rule out, until now, the possibility of FCoV mutations in infected cats if it encounters SARS-CoV-2.",https://www.uel.br/revistas/uel/index.php/semagrarias/article/view/40707/29035,E-ISSN 1679-0359
